"route_label";"direction_id";"stop_sequence";"stop_name";"stop_lat";"stop_lon"
"110";0;42;"Eastbound Beaverbrook Dr @ Centaurus Dr";49.255732;-122.906297
"110";0;43;"Eastbound Beaverbrook Dr @ Noel Dr";49.254811;-122.903598
"110";0;44;"Eastbound Cameron St @ Beaverbrook Dr";49.253412;-122.901462
"110";0;45;"Eastbound Cameron St @ Bartlett Court";49.253396;-122.898292
"110";0;46;"Eastbound Cameron St @ Morrey Court";49.253366;-122.89576
"110";0;47;"Southbound North Rd @ Cameron St";49.252969;-122.893126
"110";0;48;"Southbound North Rd @ Austin Rd";49.248477;-122.893
"110";0;49;"Lougheed Station @ Bay 6";49.247428;-122.894766
"110";1;1;"Lougheed Station @ Bay 3";49.247609;-122.894945
"110";1;2;"Northbound North Rd @ Gatineau Place";49.248513;-122.892661
"110";1;3;"Northbound North Rd @ Austin Ave";49.250455;-122.892713
"110";1;4;"Westbound Cameron St @ North Rd";49.253503;-122.894241
"110";1;5;"Westbound Cameron St @ Morrey Court";49.253498;-122.8967
"110";1;6;"Westbound Cameron St @ Bartlett Court";49.25352;-122.899001
"110";1;7;"Northbound Beaverbrook Dr @ Cameron St";49.254308;-122.902754
"110";1;8;"Westbound Beaverbrook Dr @ Centaurus Dr";49.25596;-122.905734
"110";1;9;"Northbound Eastlake Dr @ Beaverbrook Dr";49.255374;-122.909668
"110";1;10;"Northbound Eastlake Dr @ Centaurus Dr";49.256986;-122.910536
"110";1;11;"Southbound Production Way @ Eastlake Dr";49.257296;-122.916944
"110";1;12;"Production Way Station @ Bay 2";49.253798;-122.918198
"110";1;13;"Westbound Government Rd @ Brighton Ave";49.250879;-122.919712
"110";1;14;"Westbound Government Rd @ 8300 Block";49.250886;-122.923035
"110";1;15;"Westbound Government Rd @ Lakedale Ave";49.250903;-122.927012
"110";1;16;"Westbound Government Rd @ 8000 Block";49.250916;-122.930617
"110";1;17;"Westbound Government Rd @ Piper Ave";49.250956;-122.935811
"110";1;18;"Westbound Government Rd @ Lozells Ave";49.250986;-122.941404
"110";1;19;"Westbound Government Rd @ 7500 Block";49.251001;-122.944637
"110";1;20;"Southbound Phillips Ave @ Government Rd";49.250673;-122.948844
"110";1;21;"Westbound Winston St @ 7200 Block";49.250043;-122.953046
"110";1;22;"Westbound Winston St @ Bainbridge Ave";49.25166;-122.956525
"110";1;23;"Sperling Station @ Bay 3";49.258754;-122.963937
"110";1;24;"Southbound Kensington Ave @ Joe Sakic Way";49.253068;-122.966682
"110";1;25;"Westbound Sprott St @ Kensington Ave";49.24999;-122.967656
"110";1;26;"Westbound Sprott St @ Norland Ave East";49.250017;-122.969368
"110";1;27;"Southbound Norland Ave @ Sprott St West";49.249593;-122.9748
"110";1;28;"Southbound Norland Ave @ Kincaid St";49.247612;-122.974806
"110";1;29;"Southbound Deer Lake Parkway @ Canada Way";49.244975;-122.97466
"110";1;30;"Bus Loop @ Burnaby City Hall";49.243262;-122.973407
"110";1;31;"Westbound Gilpin St @ Cedarwood St";49.241865;-122.977443
"110";1;32;"Westbound Gilpin St @ Mahon Ave";49.241892;-122.982127
"110";1;33;"Westbound Gilpin St @ Gatenby Ave";49.241916;-122.987939
"110";1;34;"Westbound Deer Lake Parkway @ Garden Grove Dr";49.241534;-122.995717
"110";1;35;"Westbound Deer Lake Parkway @ Wayburne Dr";49.241748;-122.998659
"110";1;36;"Southbound Willingdon Ave @ Moscrop St";49.242583;-123.003491
"110";1;37;"Southbound Willingdon Ave @ Wildwood Cres";49.239901;-123.003479
"110";1;38;"Southbound Willingdon Ave @ Price Cres";49.238369;-123.003467
"110";1;39;"Eastbound Bond St @ Willingdon Ave";49.235328;-123.002807
"110";1;40;"Eastbound Bond St @ Elsom Ave";49.235346;-123.000601
"110";1;41;"Eastbound Bond St @ Sussex Ave";49.235351;-122.997427
"110";1;42;"Southbound Nelson Ave @ Buxton St";49.234098;-122.994314
"110";1;43;"Southbound Nelson Ave @ Shepherd St";49.232189;-122.994302
"110";1;44;"Southbound Nelson Ave @ Grange St";49.2291;-122.994316
"110";1;45;"Southbound Nelson Ave @ Hazel St";49.227594;-122.994345
"110";1;46;"Westbound Bennett St @ Nelson Ave";49.225276;-122.995659
"110";1;47;"Southbound Bonsor Ave @ Bennett St";49.224817;-122.997189
"110";1;48;"Westbound Central Blvd @ Bonsor Ave";49.223785;-122.99906
"110";1;49;"Westbound Central Blvd @ 4500 Block";49.224507;-123.000438
"110";1;50;"Metrotown Station @ Bay 1";49.226277;-123.003299
"112";0;1;"Edmonds Station @ Bay 5";49.212185;-122.95867
"112";0;2;"Southbound Griffiths Dr @ Southpoint Dr";49.210902;-122.955497
"112";0;3;"Eastbound 14 Ave @ Griffiths Dr";49.210392;-122.953152
"112";0;4;"Eastbound 14 Ave @ 15 St";49.214391;-122.946489
"112";0;5;"Eastbound 14 Ave @ Kingsway";49.21627;-122.943021
"112";0;6;"Southbound Kingsway @ 12 Ave";49.214565;-122.939633
"112";0;7;"Southbound 12 St @ London St";49.212449;-122.936713
"112";0;8;"Southbound 12 St @ 8th Ave";49.210241;-122.933947
"112";0;9;"Southbound 12 St @ 7th Ave";49.208748;-122.932063
"112";0;10;"Southbound 12 St @ 6th Ave";49.207236;-122.930196
"112";0;11;"Southbound 12 St @ 5th Ave";49.205909;-122.9285
"112";0;12;"Southbound 12 St @ 4th Ave";49.204496;-122.926726
"112";0;13;"Southbound 12 St @ 3rd Ave";49.202926;-122.924754
"112";0;14;"Southbound 12 St @ Queens Ave";49.20182;-122.923185
"112";0;15;"New Westminster Station @ Bay 10";49.201085;-122.914339
"112";1;1;"New Westminster Station @ Bay 10";49.201085;-122.914339
"112";1;2;"Westbound Columbia St @ 10 St";49.20022;-122.916234
"112";1;3;"Westbound Columbia St @ Royal Ave";49.200396;-122.919036
"112";1;4;"Northbound 12 St @ Queens Ave";49.201922;-122.923059
"112";1;5;"Northbound 12 St @ 3rd Ave";49.203451;-122.925157
"112";1;6;"Northbound 12 St @ 4th Ave";49.204921;-122.927008
"112";1;7;"Northbound 12 St @ 5th Ave";49.206465;-122.928955
"112";1;8;"Northbound 12 St @ Nanaimo St";49.208439;-122.931438
"112";1;9;"Northbound 12 St @ 7th Ave";49.209189;-122.932386
"112";1;10;"Northbound 12 St @ 8th Ave";49.210819;-122.934416
"112";1;11;"Northbound 12 St @ Dublin St";49.212308;-122.936292
"112";1;12;"Northbound 12 St @ 10 Ave";49.213306;-122.937545
"112";1;13;"Northbound Kingsway @ 12 Ave";49.214394;-122.939099
"112";1;14;"Westbound 14 Ave @ Kingsway";49.216172;-122.94345
"112";1;15;"Westbound 14th Ave @ 15th St";49.213997;-122.948
"112";1;16;"Westbound 14 Ave @ Griffiths Dr";49.210182;-122.953538
"112";1;17;"Northbound Griffiths Dr @ Southpoint Dr";49.211497;-122.955798
"112";1;18;"Edmonds Station @ Bay 5";49.212185;-122.95867
"116";0;1;"Metrotown Station @ Bay 12";49.225643;-123.003278
"116";0;2;"Eastbound Central Blvd @ 4500 Block";49.224203;-123.000304
"116";0;3;"Westbound Imperial St @ Waverley Ave";49.222;-122.998195
"116";0;4;"Westbound Imperial St @ Frederick Ave";49.222;-123.001621
"116";0;5;"Westbound Imperial St @ Dow Ave";49.222001;-123.003694
"116";0;6;"Southbound Sussex Ave @ Imperial St";49.221363;-123.005145
"116";0;7;"Southbound Sussex Ave @ Hurst St";49.220021;-123.005099
"116";0;8;"Southbound Sussex Ave @ Victory St";49.218151;-123.005074
"116";0;9;"Southbound Sussex Ave @ Irmin St";49.216133;-123.005029
"116";0;10;"Southbound Sussex Ave @ Rumble St";49.21459;-123.004999
"116";0;11;"Westbound Portland St @ Sussex Ave";49.212239;-123.005792
"116";0;12;"Westbound Portland St @ McKay Ave";49.212271;-123.009009
"116";0;13;"Southbound Patterson Ave @ Winnifred St";49.21108;-123.012496
"116";0;14;"Westbound Marine Dr @ Patterson Ave";49.209131;-123.013786
"116";0;15;"Southbound Roseberry Ave @ Keith St";49.206391;-123.015277
"116";0;16;"Southbound Boundary Rd @ E Kent Ave";49.20373;-123.023457
"116";0;17;"Eastbound North Fraser Way @ 3700 Block";49.20204;-123.021851
"116";0;18;"Eastbound North Fraser Way @ Fraserwood Court";49.201108;-123.017666
"116";0;19;"Eastbound North Fraser Way @ Fraserton Court";49.200272;-123.0139
"116";0;20;"Eastbound North Fraser Way @ Glenlyon Parkway West";49.200053;-123.009524
"116";0;21;"Eastbound North Fraser Way @ 5000 Block";49.200111;-123.004741
"116";0;22;"Eastbound North Fraser Way @ 5100 Block";49.199096;-123.000877
"116";0;23;"Eastbound North Fraser Way @ Glenlyon Parkway East";49.196331;-122.996932
"116";0;24;"Eastbound North Fraser Way @ Byrne Rd";49.194396;-122.994459
"116";0;25;"Eastbound North Fraser Way @ Tillicum St";49.189656;-122.988442
"116";0;26;"Eastbound North Fraser Way @ 8000 Block";49.188967;-122.98073
"116";0;27;"Eastbound North Fraser Way @ Wiggins St";49.191324;-122.975455
"116";0;28;"Eastbound North Fraser Way @ 8200 Block";49.192522;-122.973314
"116";0;29;"Eastbound North Fraser Way @ Glenwood Dr";49.194501;-122.969672
"116";0;30;"Northbound Marine Way @ Market Crossing";49.200254;-122.97942
"116";0;31;"Northbound Byrne Rd @ Marine Way";49.202444;-122.980895
"116";0;32;"Eastbound Southridge Dr @ Marine Dr";49.204851;-122.975514
"116";0;33;"Eastbound Southridge Dr @ Byrnepark Dr";49.205619;-122.967999
"116";0;34;"Eastbound Southridge Dr @ 6700 Block";49.204111;-122.956692
"116";0;35;"Northbound Griffiths Dr @ 10 Ave";49.206235;-122.952433
"116";0;36;"Northbound Griffiths Dr @ 14 Ave";49.2102;-122.954091
"116";0;37;"Northbound Griffiths Dr @ Southpoint Dr";49.211497;-122.955798
"116";0;38;"Edmonds Station @ Bay 6";49.212256;-122.958512
"116";1;1;"Edmonds Station @ Bay 6";49.212256;-122.958512
"116";1;2;"Southbound Griffiths Dr @ Southpoint Dr";49.210902;-122.955497
"116";1;3;"Southbound Griffiths Dr @ 14 Ave";49.209454;-122.953563
"116";1;4;"Southbound Griffiths Dr @ Southridge Dr";49.206149;-122.952684
"116";1;5;"Westbound Southridge Dr @ 6600 Block";49.204888;-122.95922
"116";1;6;"Westbound Southridge Dr @ Byrnepark Dr";49.205818;-122.968894
"116";1;7;"Southbound Byrne Rd @ Meadow Ave";49.204316;-122.977921
"116";1;8;"Southbound Marine Way @ Market Crossing";49.19909;-122.978586
"116";1;9;"Westbound North Fraser Way @ Meadow Ave";49.195234;-122.96929
"116";1;10;"Westbound North Fraser Way @ 8200 Block";49.193424;-122.972034
"116";1;11;"Westbound North Fraser Way @ Wiggins St";49.191133;-122.976246
"116";1;12;"Westbound North Fraser Way @ 8000 Block";49.188912;-122.982503
"116";1;13;"Westbound North Fraser Way @ Tillicum St";49.190273;-122.988946
"116";1;14;"Westbound North Fraser Way @ Byrne Rd";49.195504;-122.995601
"116";1;15;"Westbound North Fraser Way @ Glenlyon Parkway East";49.197454;-122.998035
"116";1;16;"Westbound North Fraser Way @ 5100 Block";49.199471;-123.001482
"116";1;17;"Westbound North Fraser Way @ 4300 Block";49.20024;-123.005536
"116";1;18;"Westbound North Fraser Way @ Glenlyon Parkway West";49.200252;-123.010666
"116";1;19;"Westbound North Fraser Way @ Northbrook Court";49.200729;-123.015264
"116";1;20;"Westbound North Fraser Way @ Fraserwood Court";49.20149;-123.018581
"116";1;21;"Northbound Boundary Rd @ E Kent Ave North";49.203898;-123.023178
"116";1;22;"Northbound Greenall Ave @ Marine Way";49.206144;-123.017836
"116";1;23;"Northbound Roseberry Ave @ Keith St";49.207207;-123.015048
"116";1;24;"Westbound Marine Dr @ Greenall Ave";49.208428;-123.017297
"116";1;25;"Northbound Joffre Ave @ Maple Tree Lane";49.209345;-123.019766
"116";1;26;"Northbound Joffre Ave @ Carson St";49.210668;-123.019815
"116";1;27;"Northbound Joffre Ave @ Clinton St";49.213088;-123.02068
"116";1;28;"Eastbound Rumble St @ Joffre Ave";49.214742;-123.020308
"116";1;29;"Eastbound Rumble St @ Greenall Ave";49.214764;-123.017582
"116";1;30;"Eastbound Rumble St @ Patterson Ave";49.214786;-123.011839
"116";1;31;"Eastbound Rumble St @ McKay Ave";49.214779;-123.008307
"116";1;32;"Northbound Sussex Ave @ Rumble St";49.215135;-123.004858
"116";1;33;"Northbound Sussex Ave @ Watling St";49.216898;-123.004891
"116";1;34;"Northbound Sussex Ave @ Victory St";49.218708;-123.004916
"116";1;35;"Northbound Sussex Ave @ Hurst St";49.220512;-123.004945
"116";1;36;"Westbound Imperial St @ McKay Ave";49.222002;-123.00948
"116";1;37;"Northbound Willingdon Extension @ Imperial St";49.222441;-123.01246
"116";1;38;"Northbound Willingdon Ave @ Mayberry St";49.225697;-123.009541
"116";1;39;"Eastbound Central Blvd @ Willingdon Ave";49.227271;-123.006974
"116";1;40;"Metrotown Station @ Bay 10";49.22639;-123.004928
"116";1;41;"Metrotown Station @ Bay 12";49.225643;-123.003278
"119";0;1;"Metrotown Station @ Bay 6";49.225986;-123.002908
"119";0;2;"Northbound McKay Ave @ Kingsborough St";49.228218;-123.004017
"119";0;3;"Eastbound Kingsway @ McKay Ave";49.229202;-123.002247
"119";0;4;"Eastbound Kingsway @ Sussex Ave";49.227881;-122.998248
"119";0;5;"Eastbound Kingsway @ Nelson Ave";49.226457;-122.993821
"119";0;6;"Eastbound Kingsway @ Marlborough Ave";49.225628;-122.991139
"119";0;7;"Eastbound Kingsway @ Royal Oak Ave";49.224712;-122.988392
"119";0;8;"Eastbound Kingsway @ Grimmer St";49.223354;-122.984101
"119";0;9;"Eastbound Kingsway @ Imperial St";49.222233;-122.980611
"119";0;10;"Eastbound Kingsway @ Waltham Ave";49.220689;-122.975658
"119";0;11;"Eastbound Kingsway @ Gilley Ave";49.219703;-122.97143
"119";0;12;"Eastbound Kingsway @ Arcola St";49.218855;-122.96752
"119";0;13;"Eastbound Kingsway @ Sperling Ave";49.218308;-122.964089
"119";0;14;"Eastbound Kingsway @ Griffiths Dr";49.218364;-122.959902
"119";0;15;"Eastbound Kingsway @ Salisbury Ave";49.21835;-122.957133
"119";0;16;"Eastbound Kingsway @ Hall Ave";49.218273;-122.953325
"119";0;17;"Westbound Edmonds St @ Kingsway";49.217441;-122.953061
"119";0;18;"Westbound Edmonds St @ Salisbury Ave";49.215403;-122.956871
"119";0;19;"Edmonds Station @ Bay 3";49.212031;-122.958288
"119";1;1;"Edmonds Station @ Bay 3";49.212031;-122.958288
"119";1;2;"Eastbound Edmonds St @ 18 St";49.215363;-122.95647
"119";1;3;"Eastbound Edmonds St @ 16 St";49.217231;-122.953118
"119";1;4;"Westbound Kingsway @ Walker Ave";49.21848;-122.953152
"119";1;5;"Westbound Kingsway @ Salisbury Ave";49.218535;-122.957951
"119";1;6;"Westbound Kingsway @ Griffiths Ave";49.21854;-122.961424
"119";1;7;"Westbound Kingsway @ Sperling Ave";49.218571;-122.96522
"119";1;8;"Westbound Kingsway @ Arcola St";49.219403;-122.96918
"119";1;9;"Westbound Kingsway @ Gilley Ave";49.220162;-122.97264
"119";1;10;"Westbound Kingsway @ Waltham Ave";49.220877;-122.975623
"119";1;11;"Westbound Kingsway @ Imperial St";49.222234;-122.979991
"119";1;12;"Westbound Kingsway @ Macpherson Ave";49.223353;-122.983473
"119";1;13;"Westbound Kingsway @ Denbigh Ave";49.224004;-122.985508
"119";1;14;"Westbound Kingsway @ Royal Oak Ave";49.22532;-122.989612
"119";1;15;"Westbound Kingsway @ Marlborough Ave";49.226121;-122.992052
"119";1;16;"Westbound Kingsway @ Nelson Ave";49.227163;-122.995118
"119";1;17;"Westbound Kingsway @ McMurray Ave";49.227685;-122.996794
"119";1;18;"Westbound Kingsway @ Sussex Ave";49.228641;-122.999701
"119";1;19;"Southbound McKay Ave @ Kingsway";49.229088;-123.003381
"119";1;20;"Southbound McKay Ave @ Kingsborough St";49.227578;-123.005015
"119";1;21;"Metrotown Station @ Bay 10";49.22639;-123.004928
"119";1;22;"Metrotown Station @ Bay 1";49.226277;-123.003299
"123";0;1;"Brentwood Station @ Bay 8";49.267684;-123.002954
"123";0;2;"Brentwood Station @ Bay 7";49.266007;-123.003347
"123";0;3;"Southbound Willingdon Ave @ Dawson St";49.264033;-123.003368
"123";0;4;"Southbound Willingdon Ave @ Still Creek Dr";49.261672;-123.003477
"123";0;5;"Eastbound Canada Way @ Willingdon Ave";49.254507;-123.003569
"123";0;6;"Eastbound Canada Way @ Beta Ave";49.254571;-122.997559
"123";0;7;"Eastbound Canada Way @ Wayburne Dr";49.254305;-122.992775
"123";0;8;"Southbound Canada Way @ Hardwick St";49.252217;-122.989142
"123";0;9;"Eastbound Canada Way @ 4800 Block";49.249929;-122.985898
"123";0;10;"Eastbound Canada Way @ Kincaid St";49.247739;-122.978665
"123";0;11;"Eastbound Canada Way @ Deer Lake Parkway";49.245055;-122.974083
"123";0;12;"Eastbound Canada Way @ Ledger Ave";49.243978;-122.9723
"123";0;13;"Eastbound Canada Way @ Century Park Way";49.242011;-122.969218
"123";0;14;"Eastbound Canada Way @ Sperling Ave";49.239512;-122.963822
"123";0;15;"Eastbound Canada Way @ Rugby St";49.238484;-122.959861
"123";0;16;"Southbound Canada Way @ Haszard St";49.236789;-122.956115
"123";0;17;"Southbound Canada Way @ Burris St";49.234871;-122.953988
"123";0;18;"Southbound Canada Way @ Stanley Cres";49.232238;-122.950937
"123";0;19;"Southbound Canada Way @ Morley Dr";49.230217;-122.948543
"123";0;20;"Southbound Canada Way @ Imperial St";49.228803;-122.946882
"123";0;21;"Southbound Canada Way @ Ulster St";49.22719;-122.944919
"123";0;22;"Southbound Canada Way @ Rosewood St";49.225564;-122.943012
"123";0;23;"Southbound Canada Way @ Edmonds St";49.22343;-122.940419
"123";0;24;"Southbound Canada Way @ 18 Ave";49.222565;-122.939172
"123";0;25;"Southbound Canada Way @ 16 Ave";49.221406;-122.937665
"123";0;26;"Southbound Canada Way @ 14 Ave";49.219738;-122.935427
"123";0;27;"Southbound Canada Way @ 12 Ave";49.218044;-122.933166
"123";0;28;"Southbound 8th St @ 10 Ave";49.216549;-122.931135
"123";0;29;"Southbound 8th St @ 8th Ave";49.213493;-122.927156
"123";0;30;"Southbound 8th St @ 7th Ave";49.212073;-122.925333
"123";0;31;"Southbound 8th St @ 5th Ave";49.209506;-122.922026
"123";0;32;"Southbound 8th St @ 4th Ave";49.207915;-122.920024
"123";0;33;"Southbound 8th St @ 3rd Ave";49.206465;-122.918199
"123";0;34;"Southbound 8th St @ Queens Ave";49.204869;-122.916193
"123";0;35;"Southbound 8th St @ Royal Ave";49.203882;-122.914965
"123";0;36;"New Westminster Station @ Unloading Only";49.200807;-122.912785
"123";1;1;"New Westminster Station @ Bay 4";49.20088;-122.912854
"123";1;2;"Northbound 8th St @ Royal Ave";49.20405;-122.914885
"123";1;3;"Northbound 8th St @ Queens Ave";49.205416;-122.9166
"123";1;4;"Northbound 8th St @ 3rd Ave";49.206953;-122.918538
"123";1;5;"Northbound 8th St @ 4th Ave";49.20815;-122.920044
"123";1;6;"Northbound 8th St @ 5th Ave";49.210061;-122.922436
"123";1;7;"Northbound 8th St @ 6th Ave";49.211541;-122.924297
"123";1;8;"Northbound 8th St @ 7th Ave";49.212787;-122.925861
"123";1;9;"Northbound 8th St @ 8th Ave";49.214331;-122.927874
"123";1;10;"Northbound 8th St @ 10 Ave";49.216422;-122.930621
"123";1;11;"Northbound Canada Way @ 12 Ave";49.218787;-122.933888
"123";1;12;"Northbound Canada Way @ 14 Ave";49.220335;-122.93595
"123";1;13;"Northbound Canada Way @ 16 Ave";49.22192;-122.938077
"123";1;14;"Northbound Canada Way @ 18 Ave";49.22316;-122.939669
"123";1;15;"Northbound Canada Way @ Wedgewood St";49.224812;-122.941775
"123";1;16;"Northbound Canada Way @ Elwell St";49.226926;-122.944374
"123";1;17;"Northbound Canada Way @ Goodlad St";49.228017;-122.945639
"123";1;18;"Northbound Canada Way @ Imperial St";49.229858;-122.947832
"123";1;19;"Westbound Canada Way @ Morley St";49.231054;-122.949269
"123";1;20;"Northbound Canada Way @ Stanley St";49.233087;-122.951668
"123";1;21;"Northbound Canada Way @ Burris St";49.236223;-122.955117
"123";1;22;"Westbound Canada Way @ Chiselhampton St";49.238982;-122.961114
"123";1;23;"Westbound Canada Way @ Sperling Ave";49.240075;-122.965534
"123";1;24;"Westbound Canada Way @ Ledger Ave";49.244602;-122.972866
"123";1;25;"Westbound Canada Way @ Norland Ave";49.245954;-122.975378
"123";1;26;"Westbound Canada Way @ Spruce St";49.247632;-122.978102
"123";1;27;"Westbound Canada Way @ Douglas Rd";49.249555;-122.981263
"123";1;28;"Westbound Canada Way @ 4800 Block";49.250077;-122.985904
"123";1;29;"Northbound Canada Way @ Hardwick St";49.252334;-122.988923
"123";1;30;"Westbound Canada Way @ Royal Oak Ave";49.253824;-122.989318
"123";1;31;"Westbound Canada Way @ Wayburne Dr";49.254779;-122.995127
"123";1;32;"Westbound Canada Way @ Beta Ave";49.254765;-122.9987
"123";1;33;"Westbound Canada Way @ Willingdon Ave";49.254741;-123.002423
"123";1;34;"Northbound Willingdon Ave @ Still Creek Dr";49.261653;-123.003137
"123";1;35;"Northbound Willingdon Ave @ Juneau St";49.263385;-123.003062
"123";1;36;"Brentwood Station @ Bay 8";49.267684;-123.002954
"128";0;1;"22nd Street Station @ Bay 8";49.199522;-122.950167
"128";0;2;"Eastbound 8th Ave @ 23 St";49.200284;-122.952972
"128";0;3;"Eastbound 8th Ave @ 22 St";49.200902;-122.951796
"128";0;4;"Eastbound 8th Ave @ 21 St";49.201938;-122.949878
"128";0;5;"Eastbound 8th Ave @ 20 St";49.203013;-122.947894
"128";0;6;"Eastbound 8th Ave @ 19 St";49.204196;-122.945706
"128";0;7;"Eastbound 8th Ave @ 18 St";49.205399;-122.943473
"128";0;8;"Eastbound 8th Ave @ 16 St";49.207123;-122.940278
"128";0;9;"Eastbound 8th Ave @ 14 St";49.208969;-122.936874
"128";0;10;"Eastbound 8th Ave @ 12 St";49.21066;-122.933714
